date,month,day_of_week,day_of_month,wind_speed,pressure,humidity,average_temp,max_temp,min_temp
2013-10-28,10,0,28,4,1032.5,100,5.457708333,6.323,3.631666667
2013-10-29,10,1,29,2.5,1044,100,2.123,5.792,-0.838666667
2013-10-30,10,2,30,1,1037,100,5.813125,10.01033333,3.393333333
2013-10-31,10,3,31,4,1024.5,94.5,10.4323125,14.62,6.173666667
2013-11-01,11,4,1,9,1007.5,90.5,12.68610417,14.59366667,9.98
2013-11-02,11,5,2,4.5,1016.5,98.5,7.479291667,9.7955,5.329
2013-11-03,11,6,3,4,1038.5,100,1.0275,4.494,-1.845333333
2013-11-04,11,0,4,4,1048.5,98.5,1.529479167,5.108333333,-1.741
2013-11-05,11,1,5,4,1043,87.5,7.251791667,11.41,4.688
2013-11-06,11,2,6,2,1020,79,10.14845833,13.55,8.06
2013-11-07,11,3,7,3,1012,78,7.244041667,13.27,3.83
2013-11-08,11,4,8,2,1016,79,3.192458333,5.56,1.57
2013-11-09,11,5,9,1,1020,72,4.404375,8.89,2.6
2013-11-10,11,6,10,4,1007.5,73,6.848125,9.44,4.48
2013-11-11,11,0,11,2,1016.5,76.5,3.561666667,6.11,1.63
2013-11-12,11,1,12,2,1024,71,-2.299583333,10.418,-5.42
2013-11-13,11,2,13,2,1028,76.5,-2.074166667,2.94,-6.67
2013-11-14,11,3,14,2,1014.5,56.5,5.997979167,10.418,1.26
2013-11-15,11,4,15,2,1014.5,56,7.0885,10.418,4.69
2013-11-16,11,5,16,4,1017.5,84.5,8.762291667,10.76,3.33
2013-11-17,11,6,17,4,1009.5,88.5,9.589291667,13,7.73
2013-11-18,11,0,18,11,1000,84,8.934375,13.61,2
2013-11-19,11,1,19,4,1005,89,8.427083333,10.418,2
2013-11-20,11,2,20,4,1005,89,6.748541667,10.418,-3.38
2013-11-21,11,3,21,4,1005,89,9.318791667,10.418,2
2013-11-22,11,4,22,2.5,1019.5,93,6.412791667,10.418,5
2013-11-23,11,5,23,7.5,1018,80,3.669020833,10.418,-5.54
2013-11-24,11,6,24,5,1020,83,-0.240895833,10.418,-12
2013-11-25,11,0,25,4,1005,89,4.823375,10.418,-6.91
2013-11-26,11,1,26,4,1018,86,3.033458333,10.418,-1
2013-11-27,11,2,27,4,1009,85,1.349604167,10.418,-4
2013-11-28,11,3,28,4,1011.5,82,2.308416667,10.418,-7.46
2013-11-29,11,4,29,3,1029.5,74,1.253479167,10.418,-6.97
2013-11-30,11,5,30,3,1034.5,73,-3.348333333,0.53,-7.8
2013-12-01,12,6,1,4,1017,85.5,2.097083333,3.17,1.36
2013-12-02,12,0,2,2,1011,93,1.9275,2.48,1.35
2013-12-03,12,1,3,3,1013,76.5,0.246666667,2.49,-3.94
2013-12-04,12,2,4,1,1014,88.5,1.726666667,3.33,-0.01
2013-12-05,12,3,5,2,1005.5,88,6.897083333,13.61,2.22
2013-12-06,12,4,6,1.5,1016.5,64.5,2.7165,10.418,-0.56
2013-12-07,12,5,7,2,1026.5,60,-1.948958333,-0.56,-3.4
2013-12-08,12,6,8,1,1033,69.5,-4.432916667,-1.67,-6.42
2013-12-09,12,0,9,4,1011,86,1.637395833,10.418,-2.23
2013-12-10,12,1,10,2.5,1013,64,-3.772666667,10.418,-7.78
2013-12-11,12,2,11,2.5,1020,66,-5.83875,-4.8,-7.99
2013-12-12,12,3,12,2.5,1023,79,-2.629041667,10.418,-11.4
2013-12-13,12,4,13,6,1016.5,79,-0.451166667,10.418,-10.47
2013-12-14,12,5,14,7,1022,85,-5.154833333,10.418,-14.1
2013-12-15,12,6,15,5,1006.5,85,-7.469875,10.418,-12
2013-12-16,12,0,16,3,1016.5,78,-10.53760417,-5,-16
2013-12-17,12,1,17,4,1015,85,-9.419625,-4.45,-14.36
2013-12-18,12,2,18,2,1014,85,-3.349291667,-0.74,-4.89
2013-12-19,12,3,19,3,1014,82,1.457958333,10.418,-2.77
2013-12-20,12,4,20,2,1012,90.5,0.5878125,1.285,-0.77
2013-12-21,12,5,21,2.5,1009,93.5,-0.480208333,0.35,-1.05
2013-12-22,12,6,22,4,1007,92,-1.4625,0.33,-3.33
2013-12-23,12,0,23,4,1016,89,-1.892020833,1.4,-5.22
2013-12-24,12,1,24,4,1025,87,-9.548125,-5.46,-11.98
2013-12-25,12,2,25,4,1032,81.5,-12.48754167,-5.88,-16.646
2013-12-26,12,3,26,4,1019,88.5,-3.482583333,-1.41,-5.855
2013-12-27,12,4,27,1.5,1023,83.5,-3.829895833,-1.15,-6.51
2013-12-28,12,5,28,2,1016,84.5,0.984833333,2.49,-2.69
2013-12-29,12,6,29,1,1009,82,2.008125,4.78,-0.78
2013-12-30,12,0,30,1.5,1017.5,71.5,-8.790625,0.755,-13.31
2013-12-31,12,1,31,4,1019.5,85,-9.384729167,-6.26,-12.55
2014-01-01,1,2,1,4,1024,98,-10.9925,-9.02,-14.94
2014-01-02,1,3,2,4,1022.5,98,-14.73304167,10.418,-17.67
2014-01-03,1,4,3,4,1018,89,-5.2623125,10.418,-18.208
2014-01-04,1,5,4,4,1015.5,98,-6.523922695,-0.71,-14.23
2014-01-05,1,6,5,4,1014,98,-1.130208333,0.41,-2.08
2014-01-06,1,0,6,4,998,98,-3.475416667,1.01,-12.24
2014-01-07,1,1,7,4,1005.5,89,-6.572166667,10.418,-17.9
2014-01-08,1,2,8,4,1025,91.5,-13.77991667,-8.71,-17.35
2014-01-09,1,3,9,4,1031,98,-9.406875,-5.71,-12.88
2014-01-10,1,4,10,4,1021.5,98,-3.907854167,1.48,-9.6955
2014-01-11,1,5,11,4,1001.5,97.5,3.478806697,6.58,1.91
2014-01-12,1,6,12,2,1004.5,80.5,2.3775,9.77,1.38
2014-01-13,1,0,13,2,1008,83.5,2.974166667,6.76,0.54
2014-01-14,1,1,14,3,1007,89,3.908099209,5.87,2.019381005
2014-01-15,1,2,15,3,1009.5,75,-0.190617132,1.87,-2.13
2014-01-16,1,3,16,3.5,1013,74,-3.413979167,-1.47,-4.94
2014-01-17,1,4,17,4,1005,89,7.481202837,10.418,-1.296745904
2014-01-18,1,5,18,4,1005,89,9.951129686,10.418,-0.786887531
2014-01-19,1,6,19,4,1004,87.5,1.404791667,10.418,-7.6
2014-01-20,1,0,20,2.5,1002,86,-6.7180625,-2.5,-13.34
2014-01-21,1,1,21,1,1020,74,-15.44925,10.418,-17.78
2014-01-22,1,2,22,4,1016.5,82.5,-6.852791667,10.418,-17.88
2014-01-23,1,3,23,2,1019,77,-15.12104167,-13.94,-17.03
2014-01-24,1,4,24,2.5,1025,72,-14.38229167,-9.09,-17.28
2014-01-25,1,5,25,5,994,84.5,-7.08125,-3.92,-10.97
2014-01-26,1,6,26,6,1003,75.5,-12.905,-8.77,-15.22
2014-01-27,1,0,27,9.5,1000.5,78.5,-8.62,-4.84,-13.61
2014-01-28,1,1,28,10,1023,65.5,-15.39083333,-12.18,-17.98
2014-01-29,1,2,29,11,1017.5,70.5,-14.26916667,-9.96,-17.18
2014-01-30,1,3,30,9,1022,66,-8.550416667,-2.91,-12.07
2014-01-31,1,4,31,1,1013,78,-1.448333333,0.19,-3.11
2014-02-01,2,5,1,0,1021,89,-1.762083333,0.44,-4.58
2014-02-02,2,6,2,2,1014,87,-1.46625,0.66,-3.52
2014-02-03,2,0,3,3,1025,73,-6.883333333,-4.29,-10.37
2014-02-04,2,1,4,2,1029.5,72.5,-9.592916667,-4.46,-14.16
2014-02-05,2,2,5,6,1017.5,85,-6.855833333,-5.45,-8.79
2014-02-06,2,3,6,4,1025.5,69.5,-11.16666667,-7.3,-15.44
2014-02-07,2,4,7,10,1023,72,-10.4275,-8.21,-11.88
2014-02-08,2,5,8,5,1025,71.5,-12.3525,-8.73,-14.66
2014-02-09,2,6,9,2,1021,79,-10.92708333,-7.59,-14.68
2014-02-10,2,0,10,3.5,1021,78,-10.79125,-7.11,-13.91
2014-02-11,2,1,11,5,1029,58.5,-11.13583333,-9.33,-12.33
2014-02-12,2,2,12,2,1032,67,-12.36875,-6.28,-16.91
2014-02-13,2,3,13,1.5,1018.5,73,-8.670416667,-2.41,-13.38
2014-02-14,2,4,14,3,1000,68,-3.924583333,-0.08,-5.79
2014-02-15,2,5,15,4,1009,73,-5.0125,-2.71,-7.73
2014-02-16,2,6,16,4,1017.5,72,-11.5,-8.22,-14.89
2014-02-17,2,0,17,4,1028,60,-11.95916667,-6.67,-16.62
2014-02-18,2,1,18,8.5,1011,79,-3.05375,-1.07,-6.43
2014-02-19,2,2,19,4.5,1006,80,-0.2575,5.14,-4.37
2014-02-20,2,3,20,3,1017.5,92,-1.021666667,1.77,-3.72
2014-02-21,2,4,21,11,1002,93,2.222916667,4.09,0.68
2014-02-22,2,5,22,11,1006,61.5,1.455,2.92,-0.31
2014-02-23,2,6,23,8,1013.5,59,-2.066666667,0.82,-4.58
2014-02-24,2,0,24,8.5,1015,62,-6.612083333,-4.29,-8.27
2014-02-25,2,1,25,6,1018,66,-9.52125,-7.03,-12.18
2014-02-26,2,2,26,8,1013,60,-12.06666667,-7.86,-15.51
2014-02-27,2,3,27,12,1003.5,66,-11.82458333,-9.94,-14.44
2014-02-28,2,4,28,4,1026.5,60,-15.74458333,-10.98,-19.88
2014-03-01,3,5,1,4,1020,57,-6.421666667,-1.99,-12.06
2014-03-02,3,6,2,5,1024,67,-11.41583333,-6.06,-13.44
2014-03-03,3,0,3,4.5,1028.5,55.5,-15.75,-12.11,-19.59
2014-03-04,3,1,4,4,1028,66,-13.73058333,-7.7,-18.17
2014-03-05,3,2,5,3,1028,72,-9.204333333,-5.73,-13.13
2014-03-06,3,3,6,5,1036,67,-9.024166667,-5.87,-12.7
2014-03-07,3,4,7,2,1021,73,-4.9325,2.17,-10.84
2014-03-08,3,5,8,3,1014,86,-0.104583333,0.69,-2.08
2014-03-09,3,6,9,5,1019,62,-5.65125,-1.33,-10.95
2014-03-10,3,0,10,4,1006,80,1.599166667,5.55,-2.02
2014-03-11,3,1,11,3,1003,75,5.214583333,9.09,2.19
2014-03-12,3,2,12,5.5,1004,78,-1.225,5.67,-10.71
2014-03-13,3,3,13,6,1014.5,51.5,-13.02916667,-7.94,-17.49
2014-03-14,3,4,14,8,1011.5,68.5,-1.067916667,8.49,-8.34
2014-03-15,3,5,15,8,1004.5,64,2.667083333,7.9,-4.27
2014-03-16,3,6,16,5,1027,60.5,-9.438333333,-5.22,-13.61
2014-03-17,3,0,17,4,1022,61,-10.42958333,-4.89,-15.11
2014-03-18,3,1,18,7,1020,73,-3.563333333,1.68,-7.5
2014-03-19,3,2,19,6,1013.5,86,1.595,4.87,-0.31
2014-03-20,3,3,20,9,1006,74,2.50625,5.01,1.15
2014-03-21,3,4,21,5,1016.5,64,-0.2875,3.04,-2.67
2014-03-22,3,5,22,6,1012,74,0.853333333,2.36,-0.2
2014-03-23,3,6,23,5,1024,57,-6.22625,1.14,-9.05
2014-03-24,3,0,24,5,1026,59,-7.775833333,-3.89,-11.31
2014-03-25,3,1,25,5,1015,58,-4.772916667,-0.09,-8.98
2014-03-26,3,2,26,6,1022.5,50.5,-7.707916667,-3.74,-11.5
2014-03-27,3,3,27,4,1024.5,62,-4.077916667,2.22,-9.46
2014-03-28,3,4,28,3,1007,86,4.064166667,8.04,1.13
2014-03-29,3,5,29,5,1023,74,2.338333333,3.82,1.39
2014-03-30,3,6,30,6,1017,48,2.8025,7.11,-0.87
2014-03-31,3,0,31,3,1022,38.5,4.144166667,10.5,-0.95
2014-04-01,4,1,1,5.5,1018.5,65,4.234166667,7.04,1.9
2014-04-02,4,2,2,6,1018.5,67,3.796041667,7.28,1.21
2014-04-03,4,3,3,4,1023,62,1.16,3.82,-2.05
2014-04-04,4,4,4,10,1009.5,74,2.354583333,4.9,0.97
2014-04-05,4,5,5,10,1007.5,74,2.722916667,5.13,-0.31
2014-04-06,4,6,6,3.5,1022,55,2.94125,10.57,-3.21
2014-04-07,4,0,7,6,1016,67,5.004166667,8.35,1.24
2014-04-08,4,1,8,6.5,998,93,5.155833333,11.75,1.89
2014-04-09,4,2,9,4,1010.5,60,5.625416667,9.67,1.23
2014-04-10,4,3,10,3,1012,42,8.889583333,17.68,3.22
2014-04-11,4,4,11,2.5,1016,73,9.143333333,13.69,3.24
2014-04-12,4,5,12,2.5,1019,61,9.080833333,14.05,3.26
2014-04-13,4,6,13,7,1012,75.5,10.57166667,18.14,5.48
2014-04-14,4,0,14,5,1002,81.5,14.36375,18.66,10.5
2014-04-15,4,1,15,6,1006,75,0.726666667,8.45,-2.63
2014-04-16,4,2,16,5,1029.5,58,-2.37625,2.94,-6.69
2014-04-17,4,3,17,7.5,1034,65,2.407083333,7.69,-0.89
2014-04-18,4,4,18,2,1025,80,6.852083333,9.75,4.64
2014-04-19,4,5,19,3,1030,65,5.397916667,10.58,0.51
2014-04-20,4,6,20,5,1029,65,6.682423611,12.89,1.39
2014-04-21,4,0,21,2,1018,54.5,11.49875,19.44,5.93
2014-04-22,4,1,22,4,1002,70,10.60416667,14.37,6.9
2014-04-23,4,2,23,7,1011,70,5.204166667,8.31,2.3
2014-04-24,4,3,24,4,1019,38,5.995,11.88,0.2
2014-04-25,4,4,25,7.5,1012.5,56,7.6075,9.22,6.04
2014-04-26,4,5,26,3,1008,81,5.849166667,8.49,3.94
2014-04-27,4,6,27,4,1020,60,6.648333333,11.57,2.2
2014-04-28,4,0,28,5,1021.5,52,8.141666667,12.62,3.23
2014-04-29,4,1,29,8,1016,87,7.777943525,9.94,5.996666667
2014-04-30,4,2,30,6,1031,92.5,6.182854167,7.050333333,5.606333333
2014-05-01,5,3,1,3.5,1020,92.5,8.596875,11.03366667,6.508333333
2014-05-02,5,4,2,4,1019,74.5,8.2676875,10.66166667,5.974333333
2014-05-03,5,5,3,3,1020,89,7.899125,9.616,6.313
2014-05-04,5,6,4,5.5,1009.5,70,8.668177083,13.12,5.214333333
2014-05-05,5,0,5,1,1015.5,64.5,9.251666667,15.28,4.62
2014-05-06,5,1,6,2,1015,50,10.89222767,15.52,6.220022119
2014-05-07,5,2,7,2,1021,56,9.6315,13.45,5.097
2014-05-08,5,3,8,2,1018.5,51.5,12.97875,18.93,10.02
2014-05-09,5,4,9,1,1013,58,15.16291667,20.34,11.51
2014-05-10,5,5,10,2,1008,69,17.464125,20.45,14.887
2014-05-11,5,6,11,2.5,1016,56,15.06625,22.42,7.97
2014-05-12,5,0,12,1,1016.5,57,16.71345833,23.07,8.94
2014-05-13,5,1,13,3,1016,79.5,14.23645833,19.32,9.42
2014-05-14,5,2,14,1.5,1017,90.5,15.85825,19.53,12.867
2014-05-15,5,3,15,2,1010,93,14.4305,19.38,11.254
2014-05-16,5,4,16,1,1011,87,10.85958333,14.49,8.58
2014-05-17,5,5,17,1,1016,69,7.692916667,12.6,3.15
2014-05-18,5,6,18,1,1021.5,68.5,9.171666667,13.95,4.15
2014-05-19,5,0,19,2,1022,64.5,13.00958333,21.13,6.25
2014-05-20,5,1,20,1,1019.5,61.5,15.21083333,19.53,11
2014-05-21,5,2,21,1.5,1024,99,14.70333333,19.17,10.85
2014-05-22,5,3,22,2,1023,99,15.89791667,20.08,12.66
2014-05-23,5,4,23,3,1026,99,13.08833333,16.84,10.16
2014-05-24,5,5,24,3,1030,99,16.82583333,24.41,9.81
2014-05-25,5,6,25,3,1019,49.5,19.40791667,26.55,11.7
2014-05-26,5,0,26,4.5,1016.5,46.5,22.56458333,29.28,16.64
2014-05-27,5,1,27,4,1011,64,23.20625,26.6,19.11
2014-05-28,5,2,28,4,1015,74,16.73208333,23.09,13.69
2014-05-29,5,3,29,3,1021,74,15.31125,19,12.69
2014-05-30,5,4,30,3,1021,69.5,17.29875,24.2,11.2
2014-05-31,5,5,31,3,1025,42,18.74375,22.59,12.3
2014-06-01,6,6,1,2,1024,51,17.18,24.79,10.79
2014-06-02,6,0,2,2,1015,68,19.54083333,26.55,12.91
2014-06-03,6,1,3,1.5,1009,80,22.6837354,26.31,18.82
2014-06-04,6,2,4,3,1010,58.5,17.69721866,22.43,12.84
2014-06-05,6,3,5,3,1008,62.5,15.06625,19.49,11.53
2014-06-06,6,4,6,2,1013,62,17.16333333,25.55,10.75
2014-06-07,6,5,7,2,1016,53.5,18.94041667,26.33,10.82
2014-06-08,6,6,8,1,1012,72,17.53833333,23.46,13.58
2014-06-09,6,0,9,2,1014,74.5,19.30547867,25.2,14.59
2014-06-10,6,1,10,2,1027,79.5,19.90119587,22.79,16.59
2014-06-11,6,2,11,3,1014.5,87.5,18.20805497,21.71,14.53033333
2014-06-12,6,3,12,3,1013,91,18.65381668,24.76,16.56
2014-06-13,6,4,13,2,1012,81,18.62338831,22.74,16.33833333
2014-06-14,6,5,14,3,1017.5,68.5,14.76362215,19.43,10.074
2014-06-15,6,6,15,1,1023,70.5,15.05633454,20.65,10.63926806
2014-06-16,6,0,16,2,1027.5,86.5,15.07898391,20.08566667,9.823333333
2014-06-17,6,1,17,1,1028.5,86.5,18.06913951,24.91433333,12.39566667
2014-06-18,6,2,18,2,1021,79.5,19.8360324,22.37166667,16.39833333
2014-06-19,6,3,19,2,1024,66.5,19.03966147,20.81,16.57466667
2014-06-20,6,4,20,1,1025.5,62,16.96383558,22.25,13.102
2014-06-21,6,5,21,1,1022,65,17.18258599,23.06,12.46433333
2014-06-22,6,6,22,1,1028,68,17.11276257,21.61933333,11.85466667
2014-06-23,6,0,23,1.5,1022,68,18.63843361,22.84633333,12.50266667
2014-06-24,6,1,24,2,1025.5,86,20.07666356,23.69133333,17.53733333
2014-06-25,6,2,25,1.5,1017,93,19.65866918,22.53,17.62033333
2014-06-26,6,3,26,2,1018,89,20.08127472,27.2,16.601
2014-06-27,6,4,27,1,1025.5,67.5,21.29613878,25.03,15.437
2014-06-28,6,5,28,3.5,1026.5,72,21.56569191,25.92,16.146
2014-06-29,6,6,29,3.5,1031,78,23.31815493,28.45,17.75466667
2014-06-30,6,0,30,3,1026,88,23.30640834,26.33166667,20.37
2014-07-01,7,1,1,4,1017,82.5,25.79863483,29.02,23.55633333
2014-07-02,7,2,2,3,1008,83,23.67283272,26.48,20.98
2014-07-03,7,3,3,3,1015,70.5,20.2474427,23.50743853,17.9403667
2014-07-04,7,4,4,3.5,1033,99,17.46014813,23.36,12.32
2014-07-05,7,5,5,3,1035,99,20.02573268,25.77,14.01866667
2014-07-06,7,6,6,4,1030,99,21.85958333,26.06,16.33
2014-07-07,7,0,7,3,1003.5,88,22.08,26.53,18.91
2014-07-08,7,1,8,2,1004,94,21.07415327,24.72,18.83967854
2014-07-09,7,2,9,5,1008.5,70,18.33083333,21.87,14.99
2014-07-10,7,3,10,2,1021,59,17.64125,21.24,12.04
2014-07-11,7,4,11,2.5,1023,72,19.01625778,23.82,13.75
2014-07-12,7,5,12,2,1021,74.5,21.5725,27.83,16.13
2014-07-13,7,6,13,4.5,1008,77,24.14291667,28.44,21.08
2014-07-14,7,0,14,3,1011.5,57.5,20.48578438,26.3,17.03
2014-07-15,7,1,15,4,1005,75,19.07666667,23.68,16
2014-07-16,7,2,16,4,1009.5,74.5,17.19208333,20.1,13.34
2014-07-17,7,3,17,3,1016.5,72,17.095,21.98,10.34
2014-07-18,7,4,18,2,1023,52,18.82375,25.11,11.62
2014-07-19,7,5,19,3,1022,77,18.27625,21.65,14.77
2014-07-20,7,6,20,3,1019,93,19.33958333,23.5,17.27
2014-07-21,7,0,21,2,1019,88,21.20041667,27.84,15.3
2014-07-22,7,1,22,2,1019,88,23.5775,30.23,17.32
2014-07-23,7,2,23,4,1013,70.5,22.27708333,26.55,19.45
2014-07-24,7,3,24,3,1029,66.5,18.32886687,21.86733333,15.21
2014-07-25,7,4,25,2.5,1017,61.5,18.97660892,25.45,12.31
2014-07-26,7,5,26,3.5,1013,77,20.81,24.97,16.4
2014-07-27,7,6,27,3,1005,69,23.35385628,28.43,19.71
2014-07-28,7,0,28,5,1017.5,91.5,17.56672673,24.92294156,15.059
2014-07-29,7,1,29,2,1025,84,16.983375,20.141,13.85966667
2014-07-30,7,2,30,3,1024,81.5,18.56478716,21.74,15.794
2014-07-31,7,3,31,2,1015.5,72.5,18.33672309,23.94,13.5
2014-08-01,8,4,1,2,1018,82,20.59559874,26.81,15.83
2014-08-02,8,5,2,1,1032.5,82,19.66595368,23.75033333,15.49654737
2014-08-03,8,6,3,1,1032,82,20.41867295,23.99,16.83166667
2014-08-04,8,0,4,2,1018,88,20.48658441,25.81,16.48
2014-08-05,8,1,5,2,1017,82,19.32375,23,15
2014-08-06,8,2,6,2,1016,77,19.94833333,24.21,15.47
2014-08-07,8,3,7,2,1018,68,20.30714265,24.21,16.967
2014-08-08,8,4,8,1,1032,71,19.43069016,22.979,15.90685274
2014-08-09,8,5,9,1,1033,77.5,19.60627083,24.00433333,14.63566667
2014-08-10,8,6,10,1,1034,76.5,19.54995833,24.35666667,14.44733333
2014-08-11,8,0,11,2,1030,78,21.56029167,25.47033333,18.20233333
2014-08-12,8,1,12,5,1020,89,21.30327083,23.563,19.37633333
2014-08-13,8,2,13,4,1019.5,95,18.0664375,20.64333333,16.11133333
2014-08-14,8,3,14,4,1024,96,14.88120833,16.879,13.53133333
2014-08-15,8,4,15,4,1025,95,15.87089583,20.484,12.73366667
2014-08-16,8,5,16,4,1025,83.5,16.84745833,19.287,14.26533333
2014-08-17,8,6,17,2,1026.5,96.5,17.61389583,20.92133333,14.817
2014-08-18,8,0,18,2,1027,88,16.575,19.495,13.81166667
2014-08-19,8,1,19,2,1025,90,15.76645833,20.26066667,11.098
2014-08-20,8,2,20,2,1024,95.5,18.08795833,19.88,16.38033333
2014-08-21,8,3,21,1,1026.5,94,19.7791875,22.00833333,17.83833333
2014-08-22,8,4,22,1.5,1028,89.5,19.8636875,22.65666667,17.526
2014-08-23,8,5,23,2,1030,90,20.01814583,22.05266667,18.45466667
2014-08-24,8,6,24,3,1034,88,19.89102083,22.451,17.86866667
2014-08-25,8,0,25,2,1034,83,20.29322917,23.51733333,17.709
2014-08-26,8,1,26,3,1031,82.5,21.29254167,26.39133333,16.88466667
2014-08-27,8,2,27,4,1030,88.5,19.850125,24.206,16.72433333
2014-08-28,8,3,28,4,1031,89,17.04072917,20.08533333,14.278
2014-08-29,8,4,29,2,1034,88.5,17.43514583,21.206,13.856
2014-08-30,8,5,30,4,1030,82,21.19883333,25.898,17.85433333
2014-08-31,8,6,31,4,1025,74.5,24.01654167,25.3265,22.78733333
2014-09-01,9,0,1,2,1026,88,21.36610417,23.46,18.474
2014-09-02,9,1,2,3,1023,78.5,22.89291667,23.884,21.62266667
2014-09-03,9,2,3,2,1028,91,19.3421875,22.77033333,16.12233333
2014-09-04,9,3,4,2,1030,82,21.51141667,25.92333333,17.79366667
2014-09-05,9,4,5,3,1029,82,22.89366667,25.90133333,21.078
2014-09-06,9,5,6,4,1026,90,20.08108333,24.533,17.378
2014-09-07,9,6,7,3,1033.5,90,16.64197917,20.49,13.95
2014-09-08,9,0,8,2,1036,87.5,17.43829167,21.37666667,13.72666667
2014-09-09,9,1,9,4,1034,86,19.23102083,20.247,18.67666667
2014-09-10,9,2,10,2,1029,91,19.32333333,21.74433333,17.338
2014-09-11,9,3,11,6,1018.5,91,19.08872917,21.149,15.662
2014-09-12,9,4,12,3,1036.5,97.5,11.99954167,14.58866667,9.481333333
2014-09-13,9,5,13,2.5,1034,100,11.84872917,12.6165,10.88266667
2014-09-14,9,6,14,2,1040,100,9.823104167,13.68833333,5.868666667
2014-09-15,9,0,15,2.5,1035,93.5,12.82720833,16.98566667,8.954
2014-09-16,9,1,16,3,1031,93,13.37697917,16.56566667,10.27566667
2014-09-17,9,2,17,2,1030,90.5,13.27289583,18.03233333,9.199
2014-09-18,9,3,18,3,1031,92.5,12.20552083,15.2205,10.66566667
2014-09-19,9,4,19,4,1038,93.5,10.70879167,13.766,8.295
2014-09-20,9,5,20,5.5,1029,87,16.68079167,21.0545,11.978
2014-09-21,9,6,21,4,1016.5,91,18.37245833,20.75833333,15.97566667
2014-09-22,9,0,22,5,1027.5,99,11.29033333,15.2555,8.403666667
2014-09-23,9,1,23,3,1038,90,13.28758333,19.77233333,8.97
2014-09-24,9,2,24,1,1044,85.5,15.18689583,19.34366667,11.23633333
2014-09-25,9,3,25,1,1042.5,87.5,15.4931875,19.22033333,11.94066667
2014-09-26,9,4,26,1,1039,87.5,14.91985417,20.06866667,10.811
2014-09-27,9,5,27,1,1038,87.5,16.22979167,21.00433333,12.19933333
2014-09-28,9,6,28,1,1034,84,16.65625,21.553,12.78366667
2014-09-29,9,0,29,1,1028.5,83,17.28835417,20.72266667,14.64166667
2014-09-30,9,1,30,1,1025,88,16.8929375,19.59533333,15.07733333
2014-10-01,10,2,1,3,1030,93,16.33341667,19.607,13.85866667
2014-10-02,10,3,2,2,1031,93,17.45239583,19.66866667,15.61266667
2014-10-03,10,4,3,4,1023.5,89,17.8101875,21.15733333,15.883
2014-10-04,10,5,4,4,1013,100,12.7285625,18.301,8.652666667
2014-10-05,10,6,5,5,1018,100,8.653770833,12.63633333,5.586333333
2014-10-06,10,0,6,6,1021,90.5,12.57189583,16.33033333,10.634
2014-10-07,10,1,7,5.5,1021,91,14.331625,16.80966667,12.645
2014-10-08,10,2,8,5,1019,97.5,11.7304375,14.2645,10.59266667
2014-10-09,10,3,9,5,1026.5,92.5,9.68075,12.56833333,7.028
2014-10-10,10,4,10,3,1032,93,8.714958333,12.41366667,5.637
2014-10-11,10,5,11,2,1034,96,7.828645833,12.139,3.885666667
2014-10-12,10,6,12,2,1037,96,6.93675,11.618,2.333666667
2014-10-13,10,0,13,3,1032,97,11.749125,16.18233333,8.242666667
2014-10-14,10,1,14,4,1026,86.5,17.04997917,20.50833333,14.59766667
2014-10-15,10,2,15,2,1022,92,17.26452083,19.628,16.0465
2014-10-16,10,3,16,2,1018.5,95,14.535125,15.76633333,13.29366667
2014-10-17,10,4,17,3.5,1015,97,12.64364583,14.37666667,10.971
2014-10-18,10,5,18,5,1014.5,91.5,11.231125,13.977,8.407
2014-10-19,10,6,19,3.5,1031,96.5,5.5163125,9.019,2.364
2014-10-20,10,0,20,2,1026,100,7.7690625,10.78466667,5.208
2014-10-21,10,1,21,2,1023,100,8.225583333,9.986333333,6.233666667
2014-10-22,10,2,22,4.5,1036.5,99.5,7.401395833,11.44333333,4.266
2014-10-23,10,3,23,4,1035,91,9.025229167,13.29933333,5.686666667
2014-10-24,10,4,24,3.5,1030,88,9.3504375,12.64,6.636666667
2014-10-25,10,5,25,3,1022.5,92.5,9.406875,14.171,6.161333333
2014-10-26,10,6,26,6,1018.5,77,10.288125,12.3375,9.112333333
2014-10-27,10,0,27,2.5,1028,91,7.4109375,10.42866667,3.436666667
2014-10-28,10,1,28,4,1021,85,13.56985417,17.043,10.05633333
2014-10-29,10,2,29,5,1025,86.5,9.99225,13.9085,7.835666667
2014-10-30,10,3,30,2,1030,94.5,6.341166667,8.31,3.871333333
2014-10-31,10,4,31,1.5,1028,100,5.889020833,6.962,5.135333333
2014-11-01,11,5,1,6,1034,100,3.095979167,5.389,1.763333333
2014-11-02,11,6,2,5,1038.5,100,1.9710625,5.746333333,-0.757666667
2014-11-03,11,0,3,4,1035,92,5.082166667,9.150666667,2.157666667
2014-11-04,11,1,4,4,1028.5,79.5,9.1744375,11.58433333,6.823666667
2014-11-05,11,2,5,6,1029,93,8.2394375,10.64866667,5.926333333
2014-11-06,11,3,6,2,1027,92,6.4798125,9.439666667,3.64
2014-11-07,11,4,7,5,1024.5,100,3.7885,7.359,1.734333333
2014-11-08,11,5,8,3,1026.5,100,1.226041667,5.365666667,-2.973333333
2014-11-09,11,6,9,4,1024,99,3.3345625,6.097333333,0.470666667
2014-11-10,11,0,10,3,1029,87,5.784458333,7.929666667,3.886666667
